index,name,Singleplayer,Multiplayer
10485,Ben and Ed,True,True
10486,Abandoned Knight,True,False
10487,Goliath,True,False
10488,Honey Rose: Underdog Fighter Extraordinaire,True,False
10489,PaintLab,False,False
10490,Six Sides of the World,True,False
10491,Highschool Possession,True,False
10492,Quick Slick Deadly,True,False
10493,Heroes Evolved,True,True
10494,Blueshift,True,False
10495,Gravity Cat,True,False
10496,Woven,True,False
10497,Infinitum,True,False
10498,Choice of Robots,True,False
10499,WARTILE,True,True
10500,The Fishing Club 3D,True,True
10501,Think To Die 2,True,False
10502,Rogalia,False,True
10503,Rock Band Blitz,False,False
10504,Crazy Market,False,False
10505,Football Manager 2023,True,True
10506,Nightmare of Decay,True,False
10507,Come Home,True,False
10508,Dark Deity,True,False
10509,Redmatch 2,False,True
10510,Phantom Abyss,True,True
10511,Disintegration Technical Beta,True,True
10512,Titan Chaser,True,False
10513,Pretty Neko,True,False
10514,When The Past Was Around - Prologue,True,False
10515,Miss Neko,True,False
10516,OUTBUDDIES,True,False
10517,Conglomerate 451,True,False
10518,Super Jigsaw Puzzle: Generations,True,False
10520,Steel Division 2,True,True
10521,Detective Di: The Silk Rose Murders,True,False
10522,Build Wars,True,False
10523,Psychiatrist Simulator,True,False
10524,Quarantine Circular,True,False
10525,Fighting Fantasy Classics,True,False
10526,The Monk and the Warrior. The Heart of the King,True,False
10527,Heart of the Emberstone: Coliseum,True,False
10528,Slasher's Keep,True,False
10529,Lost in the Forest,True,False
10530,Disco Destruction,True,False
10531,Nether,False,False
10532,Metro Conflict,False,False
10533,Fallout 3: Point Lookout,False,False
10534,Fable Heroes,False,False
10535,Kirby: Planet Robobot,False,False
10536,DJ Hero 2,False,False
10537,Tales of Monkey Island,True,False
10538,I.G.I. 2: Covert Strike,True,True
10539,Ways of History,False,True
10540,Onirim - Solitaire Card Game,True,False
10541,Mining & Tunneling Simulator,True,False
10542,QbQbQb,True,False
10543,Mathoria: It All Adds Up,True,False
10544,Eclipse --- Defending the motherland,True,True
10545,Spy Fox In: Hold the Mustard,True,False
10546,Ilamentia,True,False
10547,Hidden Object Bundle 4 in 1,True,False
10548,Rememoried,True,False
10549,Only One Hope,True,False
10550,C. Kane,True,False
10551,Attempt[42],True,False
10552,Dark and Light,True,True
10553,GIBZ,True,True
10554,Neon Space ULTRA,True,False
10555,BlastZone 2,True,True
10556,Drive to Hell,True,False
10557,SimpleRockets,True,False
10558,Manyland,False,True
10560,Brain Challenge,False,True
10561,One Piece: Pirate Warriors,False,False
10562,Tethered,True,False
10563,Saya no Uta ~ The Song of Saya Director's Cut,True,False
10564,Voice of Cards: The Isle Dragon Roars,True,False
10565,Shadow Man Remastered,True,False
10566,Unknown 9: Awakening,False,False
10567,PANZER BALL,True,True
10568,Sea of Stars,True,False
10569,3000th Duel,True,False
10570,Papetura,True,False
10571,Tomb Raider: The Times Exclusive Playable Level,False,True
10572,Higurashi When They Cry Hou - Ch.7 Minagoroshi,True,False
10573,Swords of Gurrah,True,True
10574,ШХД: ЗИМА / IT'S WINTER,True,False
10575,Batman: Arkham Collection,True,False
10576,Where Time Stood Still,True,False
10577,Mars Horizon,True,False
10578,Vカツ / V-Katsu,True,False
10579,Mortal Kombat: Deception,True,True
10580,Elyse the Devil,True,False
10581,Runner3,False,False
10582,Megaton Rainfall,True,False
10583,Connected Hearts - Visual novel,True,False
10584,Star Citizen,False,True
10585,Tekken 5: Dark Resurrection,False,False
10586,Fallout 3: Mothership Zeta,False,False
10587,Blitzkrieg,True,True
10588,IKEA VR Pancake Kitchen,True,False
10589,WILL: A Wonderful World / WILL：美好世界,True,False
10590,Redneck Rampage Collection,True,False
10591,The Inner World: The Last Wind Monk,True,False
10592,The Defenders: The Second Wave,True,False
10593,The Happy Hereafter,True,False
10594,Stay Dead Evolution,True,False
10595,Locked-in syndrome,True,False
10596,Pale Echoes,True,False
10597,Butsbal,False,True
10598,Bezier,True,False
10599,World of Zoo,True,False
10600,Adventurezator: When Pigs Fly,True,False
10601,Homesick,True,False
10602,Avalon Lords: Dawn Rises,True,True
10603,Monument Builders - Alcatraz,True,False
10604,SHOWTIME 2073,True,False
10605,Dungeon Defenders Eternity,True,True
10606,The Mims Beginning,True,False
10607,The Price of Freedom,True,False
10608,Arcane Raise,True,False
10609,Just Get Through,True,False
10610,Labyrinth,True,True
10611,AMY,False,False
10612,SkyScrappers,True,False
10613,Heavy Metal Babes,True,False
10614,Iron Conflict,False,True
10615,Blightbound,False,True
10616,KeyWe,True,True
10618,Hello Neighbor Alpha 1,True,False
10619,隐形守护者 The Invisible Guardian,True,False
10620,Contractors,True,False
10621,Warlords Awakening,False,False
10622,Swords and Souls: Neverseen,True,False
10623,Castlevania: Bloodlines,True,False
10624,Mario Kart: Super Circuit (2001),True,True
10625,Steamburg,True,False
10626,The Mind of Marlo,True,False
10627,SORE,True,False
10628,Relik,True,True
10629,Mary Skelter: Nightmares,True,False
10630,Taphouse VR,True,False
10631,The Slimeking's Tower,True,True
10632,Ratchet & Clank: Size Matters,False,False
10633,The Thing,False,False
10634,Broken Sword 2 - The Smoking Mirror,False,False
10635,Severance: Blade of Darkness,False,False
10636,KUF: Circle of Doom,False,False
10637,Chuzzle Deluxe,True,False
10638,Soccer Manager,True,True
10639,Alice's Patchwork,True,False
10640,Atulos Online,True,False
10641,Cally's Trials,True,False
10642,Apartment 666,True,False
10643,Unium,True,False
10644,Idol Hands,True,False
10645,The Floor is Jelly,True,False
10646,Hospital Manager,True,False
10647,Racecar.io,True,False
10648,Summer Nightmare,True,False
10649,Lords of New York,True,True
10650,HALP!,True,False
10651,Strategy & Tactics: Dark Ages,True,False
10652,Boundel: The Second Era,True,True
10653,A Magical High School Girl / 魔法の女子高生,True,False
10654,Gods and Idols,False,True
10655,Trivial Pursuit,False,False
10656,Metal Gear Solid: The Legacy Collection,False,False
10657,Skullgirls Encore,False,False
10658,Lost Dimension,True,False
10659,Aftermath,True,False
10660,Adventures of Pip,True,False
10661,Cobalt,True,True
10662,Ittle Dew 2,True,False
10663,Ascension: Deckbuilding Game,True,True
10664,Legend of Mana,True,True
10665,Dread X Collection,False,False
10666,Rustler: Prologue,True,False
10667,Unsouled,True,False
10668,Tokyo Mirage Sessions ♯FE Encore,False,False
10669,No Straight Roads,False,False
10670,3D Girl Custom Evolution,False,False
10671,WARRIORS OROCHI 4,True,True
10672,One Night,True,False
10673,Sleepwalker (2018),True,False
10674,Central Intelligence,True,False
10675,Holy Potatoes! A Spy Story?!,True,False
10676,Yoshi's Story (1997),True,False
10677,Balloon Fight (1985),True,False
10678,Shiver,True,False
10679,You Must be 18 or Older to Enter,True,False
10680,Cube Link,True,False
10681,TUNNEL DIVERS,True,False
10682,Reverie,True,False
10683,WRC Powerslide,False,False
10684,STCC: The Game,False,False
10685,Wheel of Fortune,False,False
10686,F-Zero,False,False
10687,Skautfold: Usurper,True,False
10688,Settlers 3: Ultimate Collection,True,True
10689,Griptape Backbone,True,False
10690,Star Story: The Horizon Escape,True,False
10691,Claustrophobia: The Downward Struggle,True,False
10692,Dark Night,True,False
10693,Legena: Union Tides,True,False
10694,SurrealVR,True,True
10695,Lovely Planet Arcade,True,False
10696,Squirreltopia,True,False
10697,Midsummer Night,True,False
10698,Eventide 2: The Sorcerers Mirror,True,False
10699,Heroes of Hellas 3: Athens,True,False
10700,Pirates vs Corsairs: Davy Jones's Gold,True,True
10701,Megamagic: Wizards of the Neon Age,True,True
10702,ORCS,True,False
10703,The Herbalist,True,False
10704,League Of Guessing,True,False
10705,Nash Racing,True,False
10706,Zombie Ballz,True,False
10707,Putrefaction 2: Void Walker,True,False
10708,Corroded,False,True
10709,Pictopix,True,False
10710,Stationeers,True,True
10711,HyperRogue,True,True
10712,Turning Point: Fall of Liberty,False,False
10713,WALL-E: The Video Game,True,True
10714,#KILLALLZOMBIES,True,False
10715,Pharaonic,True,False
10716,Wild Hearts,True,True
10717,Tower Princess: Knight's Trial,True,False
10718,Retro Machina: Nucleonics,True,False
10719,9 Monkeys of Shaolin: Prologue,True,True
10720,Graven,True,False
10721,Apocalipsis: The Tree of the Knowledge of Good and Evil,True,False
10722,Stronghold: Warlords,True,False
10723,Monsters of Little Haven,True,False
10724,Nanotale - Typing Chronicles,True,False
10725,Shoottera,True,False
10726,Frightened Beetles,True,False
10727,Omen Exitio: Plague,True,False
10728,Creature Romances: Kokonoe Kokoro,True,False
10729,Super Destronaut DX,True,True
10730,Babylon's Fall,True,True
10731,Shadow the Hedgehog,True,True
10732,Felix the Cat,True,False
10733,Goblin Gearshop,False,True
10734,Lost in the tomb,True,False
10735,Idle Bouncer,True,False
10736,Radical Spectrum: Volume 2,True,False
10737,Warsim: The Realm of Aslona,True,False
10738,Lineage 2: The Chaotic Chronicle,False,True
10739,Submarine Titans,True,False
10740,NEKO-NIN exHeart,True,False
10741,Fatale,True,False
10742,Perfection.,True,False
10743,Predator Simulator,True,False
10744,TransPlan,True,False
10745,Showing Tonight: Mindhunters Incident,True,False
10746,Lightrise,False,True
10747,ALLTYNEX Second,True,False
10748,Fairy Tale Mysteries: The Puppet Thief,True,False
10749,Gamma Bros 1.5,True,False
10750,Hinterland,True,False
10751,NEO AQUARIUM - The King of Crustaceans,True,True
10752,7th Legion,True,False
10753,Putt-Putt Goes to the Moon,True,False
10754,Chuck's Challenge 3D,True,False
10755,NyxQuest: Kindred Spirits,True,False
10756,Survivor Squad: Gauntlets,True,False
10757,9Dragons,False,False
10758,Running Through Russia,True,False
10759,One More Line,True,True
10760,Marvel Pinball,False,True
10761,Tony Hawk's Pro Skater 5,False,True
10762,Siralim,True,False
10763,ARSLAN: THE WARRIORS OF LEGEND,True,True
10764,Catan,False,False
10765,Gary the Gull,True,False
10766,Farm Manager 2021: Prologue,True,False
10767,Cobra Kai: The Karate Kid Saga Continues,True,True
10768,RIDE 4,True,True
10769,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,True,True
10770,Super Smash Bros. for Nintendo 3DS,False,False
10771,Half-Life: Before,False,False
10772,Hentai Mosaique Vip Room,True,False
10773,Fate/Extella Link,True,False
10774,Knights of Pen and Paper 2: Free Edition,True,False
10775,Mega Man 5 (1992),True,False
10776,King of the Couch: Zoovival,False,True
10777,Tank Mechanic,True,False
10778,Maniac Mansion: Day of the Tentacle,False,False
10779,An Elder Scrolls Legend: Battlespire,True,True
10780,Wing Commander: Privateer,True,False
10781,Anno 1503 A.D.,True,False
10782,Phantom Trigger,True,False
10783,Blossoms Bloom Brightest,True,False
10784,Season Match,True,False
10785,Trainz Settle and Carlisle,True,False
10786,US and THEM,True,False
10787,Streets of Chaos,True,False
10788,Putt-Putt Joins the Circus,True,False
10789,Shoot 1UP,True,False
10790,Super LOH,True,False
10791,Pretty Girls Panic!,True,False
10792,Jagged Alliance Flashback,True,False
10793,Disoriented,True,False
10794,Don't open the doors!,True,False
10795,Crush Online,False,True
10796,Genius Greedy Mouse,True,False
10797,Rogue Operatives,True,True
10798,Pinballistik,False,False
10799,Robot Rescue Revolution,True,False
10800,"Warhammer 40,000: Armageddon",True,True
10801,The Last Express,True,False
10802,Happy Game,True,False
10803,In Silence,True,True
10804,WRC 9 FIA World Rally Championship,True,True
10805,Boomerang X,True,False
10806,Spirit Hunter: NG,True,False
10807,World of Warcraft Classic,False,False
10808,Heal,True,False
10809,Knightin'+,True,False
10810,Alchemy Garden,True,False
10811,Good Company,True,True
10812,Zombies Ate My Neighbors (1993),True,False
10813,Def Jam: Fight for NY,True,True
10814,Realm Revolutions,True,False
10815,Antigraviator,True,True
10816,80'S OVERDRIVE,True,False
10817,Humanity Must Perish,True,False
10818,Juniper's Knot,True,False
10819,TOME: Immortal Arena,False,False
10820,SWOS,False,True
10821,1-2-Switch,False,True
10822,Kirby Super Star Ultra,False,False
10823,Art Of Gravity,True,False
10824,Jagged Alliance,True,False
10825,Voodoo Vince: Remastered,True,False
10826,Aftercharge,False,True
10827,Dusk 12,True,False
10828,Mighty Gunvolt,True,False
10829,Chronicles of the Witches and Warlocks,True,False
10830,Plastic Playground,False,True
10831,Chronicles of a Dark Lord: Episode II War of The Abyss,True,False
10832,All Zombies Must Die!: Scorepocalypse,True,False
10833,Insanity's Blade,True,False
10834,Prospekt,True,False
10835,Recovery Search & Rescue Simulation,True,False
10836,Machine Learning: Episode I,True,False
10837,Masky,True,True
10838,Alteil: Horizons,True,True
10839,Ohio Jack and The Cup Of Eternity,True,False
10840,Control Craft 3,True,False
10841,"Dude, Stop",True,False
10842,The Apotheosis Project,True,False
10843,Kalonline,True,True
10844,"Bye-Bye, Wacky Planet",True,False
10845,Dead or Alive 5 Plus,False,False
10846,Tumble VR,False,False
10847,Solitaire,True,False
10848,Chimeraland,True,True
10849,Spacelines from the Far Out,True,True
10850,Endling - Extinction is Forever,True,False
10851,Reverie Knights Tactics: Prologue,True,False
10852,Doom Eternal: The Ancient Gods - Part Two,True,False
10853,EQI,True,False
10854,Sunlight,True,False
10855,Labyrinth City: Pierre the Maze Detective,True,False
10856,NHL 94 REWIND,False,True
10857,Mosaique Neko Waifus 2,True,False
10858,Down the Rabbit Hole,False,False
10859,Hero of the Kingdom: The Lost Tales 1,True,False
10860,The Witch's House MV,True,False
10861,Death Crown,True,False
10862,CrocoMars,True,False
10863,a Museum of Dubious Splendors,True,False
10864,Golden Axe (1989),True,True
10865,Kirby 64: The Crystal Shards,True,True
10866,Wild Gunman (1984),True,False
10867,Home Darkness - Escape,True,False
10868,SEGFAULT,True,False
10869,Iron Marines,True,False
10870,Crusaders of Light,False,True
10871,SimCity 4,False,False
10872,The Elder Scrolls 3: Tribunal,False,False
10873,Kinect Joy Ride,False,False
10874,Heroes Tactics,True,True
10875,Hanako: Honor & Blade,False,True
10876,Bejeweled 2 Deluxe,True,False
10877,BC Kings,True,True
10878,Zombie Pirates,True,False
10879,Vlad the Impaler,True,False
10880,Bunny Must Die! Chelsea and the 7 Devils,True,False
10881,Murder,True,False
10882,Karmaflow: The Rock Opera Videogame - Act I & Act II,True,False
10883,Glare,True,False
10884,A Land Fit For Heroes,True,True
10885,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,True,False
10886,StarDrive 2,True,False
10887,Supreme Ruler: Cold War,True,True
10888,The Fruit of Grisaia,True,False
10889,Strategy & Tactics: Wargame Collection,True,True
10890,Super Duper Flying Genocide 2017,True,False
10891,PeriAreion,True,False
10892,Rogue Port - Red Nightmare,True,False
10893,Tomoyo After ~It's a Wonderful Life~,True,False
10894,Dynamic,True,True
10895,aMAZE,True,False
10896,Era of Majesty,True,False
10897,ConflictCraft,True,False
10898,The Black Death,False,True
10899,Sword Art Online -Hollow Fragment,False,False
10900,PaRappa The Rapper 2,False,False
10901,Prison Run and Gun,True,False
10902,Bug Princess,True,False
10903,MLB The Show 17,True,True
10904,StarBlood Arena,False,False
10905,Sandwalkers: The Fourteenth Caravan,True,False
10906,GetsuFumaDen: Undying Moon,True,False
10907,ALTF4,True,False
10908,Yokai's Secret,True,False
10909,Deadly Premonition 2: A Blessing in Disguise,True,False
10910,Hello Neighbor Pre-Alpha,True,False
10911,Lovely Planet 2: April Skies,True,False
10912,Deck of Ashes,True,False
10913,HALF DEAD 2,True,True
10914,NUTS,True,False
10915,NBA 2K19: The Prelude,False,False
10916,Bus Simulator 18,True,True
10917,Switchblade (2018),True,True
10918,Elsword Free-to-Play,False,True
10919,Sky Road,True,False
10920,Star Wars: Imperial Assault - Legends of the Alliance,True,False
10921,Bones game online,False,False
10922,Crazy Dreamz: MagiCats Edition,True,True
10923,Teenage Mutant Ninja Turtles: Out of the Shadows,True,True
10924,Mass Effect 3: Omega,False,False
10925,RaiderZ,False,False
10927,Fable: The Journey,False,False
10928,The Bureau,False,False
10929,The Legend of Zelda: Tri Force Heroes,False,False
10930,Top Spin 4,False,True
10931,Scarface: The World Is Yours,False,False
10932,Persona Q: Shadow of the Labyrinth,False,False
10933,Revenant,True,False
10934,The Settlers 2: 10th Anniversary,True,True
10935,Stop Online - Battle of Words,False,True
10936,18 Wheels of Steel: American Long Haul,True,False
